year,party,party_id,row_idx,ground_truth,gemma_top1,gemma_ranked,gemma_correct,gemma_top3,berta_top1,berta_ranked,gold_spektrum,gemma_spektrum,berta_spektrum,spektrum_gleich
199809,Greens/Alliance90,41113,444,403,403,"[""403"", ""501"", ""701""]",True,True,501,"[""501"", ""416"", ""403""]",LEFT,LEFT,GAL,True
199809,Greens/Alliance90,41113,456,416,501,"[""501"", ""416"", ""503""]",False,True,501,"[""501"", ""416"", ""403""]",GAL,GAL,GAL,True
199809,Greens/Alliance90,41113,1964,606,503,"[""503"", ""701"", ""0""]",False,False,705,"[""705"", ""504"", ""605""]",NEUTRAL,NEUTRAL,GAL,True
199809,Greens/Alliance90,41113,1621,416,416,"[""416"", ""501"", ""411""]",True,True,416,"[""416"", ""501"", ""411""]",GAL,GAL,GAL,True
199809,Greens/Alliance90,41113,1930,606,605,"[""605"", ""602"", ""202""]",False,False,202,"[""202"", ""605"", ""606""]",NEUTRAL,TAN,GAL,False
199809,Greens/Alliance90,41113,1875,705,503,"[""503"", ""706"", ""0""]",False,False,503,"[""503"", ""705"", ""604""]",GAL,NEUTRAL,NEUTRAL,False
199809,Greens/Alliance90,41113,2121,403,108,"[""108"", ""107"", ""403""]",False,True,108,"[""108"", ""403"", ""110""]",LEFT,GAL,GAL,False
199809,Greens/Alliance90,41113,261,408,416,"[""416"", ""501"", ""0""]",False,False,501,"[""501"", ""416"", ""411""]",NEUTRAL,GAL,GAL,False
199809,Greens/Alliance90,41113,463,408,413,"[""413"", ""412"", ""303""]",False,False,413,"[""413"", ""303"", ""301""]",NEUTRAL,LEFT,LEFT,False
199809,Greens/Alliance90,41113,291,416,416,"[""416"", ""501"", ""0""]",True,True,501,"[""501"", ""416"", ""305""]",GAL,GAL,GAL,True
199809,Greens/Alliance90,41113,1838,705,607,"[""607"", ""601"", ""0""]",False,False,608,"[""608"", ""607"", ""705""]",GAL,GAL,TAN,True
199809,Greens/Alliance90,41113,1555,411,411,"[""411"", ""302"", ""506""]",True,True,411,"[""411"", ""506"", ""303""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,Greens/Alliance90,41113,511,501,501,"[""501"", ""416"", ""0""]",True,True,501,"[""501"", ""416"", ""703""]",GAL,GAL,GAL,True
199809,Greens/Alliance90,41113,1148,606,503,"[""503"", ""504"", ""0""]",False,False,504,"[""504"", ""503"", ""701""]",NEUTRAL,NEUTRAL,LEFT,True
199809,Greens/Alliance90,41113,887,303,503,"[""503"", ""202"", ""303""]",False,True,503,"[""503"", ""414"", ""303""]",RIGHT,NEUTRAL,NEUTRAL,False
199809,Greens/Alliance90,41113,2041,503,503,"[""503"", ""0"", ""408""]",True,True,107,"[""107"", ""601"", ""109""]",NEUTRAL,NEUTRAL,GAL,True
199809,Greens/Alliance90,41113,653,701,202,"[""202"", ""503"", ""701""]",False,True,202,"[""202"", ""503"", ""701""]",LEFT,GAL,GAL,False
199809,Greens/Alliance90,41113,846,408,109,"[""109"", ""408"", ""0""]",False,True,406,"[""406"", ""410"", ""305""]",NEUTRAL,TAN,LEFT,False
199809,Greens/Alliance90,41113,2102,201,201,"[""201"", ""202"", ""303""]",True,True,201,"[""201"", ""107"", ""202""]",GAL,GAL,GAL,True
199809,Greens/Alliance90,41113,1155,504,504,"[""504"", ""503"", ""0""]",True,True,504,"[""504"", ""706"", ""503""]",LEFT,LEFT,LEFT,True
199809,Greens/Alliance90,41113,360,703,403,"[""403"", ""703"", ""501""]",False,True,416,"[""416"", ""501"", ""703""]",NEUTRAL,LEFT,GAL,False
199809,Greens/Alliance90,41113,2016,202,202,"[""202"", ""203"", ""303""]",True,True,202,"[""202"", ""304"", ""303""]",GAL,GAL,GAL,True
199809,Greens/Alliance90,41113,461,403,401,"[""401"", ""403"", ""412""]",False,True,402,"[""402"", ""503"", ""408""]",LEFT,RIGHT,RIGHT,False
199809,Greens/Alliance90,41113,245,416,416,"[""416"", ""411"", ""501""]",True,True,411,"[""411"", ""416"", ""501""]",GAL,GAL,NEUTRAL,True
199809,Greens/Alliance90,41113,87,706,202,"[""202"", ""0"", ""305""]",False,False,706,"[""706"", ""305"", ""202""]",GAL,GAL,GAL,True
199809,Greens/Alliance90,41113,440,416,416,"[""416"", ""411"", ""501""]",True,True,501,"[""501"", ""416"", ""411""]",GAL,GAL,GAL,True
199809,Greens/Alliance90,41113,1091,701,701,"[""701"", ""503"", ""504""]",True,True,701,"[""701"", ""503"", ""504""]",LEFT,LEFT,LEFT,True
199809,Greens/Alliance90,41113,770,503,504,"[""504"", ""701"", ""0""]",False,False,504,"[""504"", ""701"", ""505""]",NEUTRAL,LEFT,LEFT,False
199809,Greens/Alliance90,41113,1854,706,503,"[""503"", ""504"", ""201""]",False,False,503,"[""503"", ""706"", ""705""]",GAL,NEUTRAL,NEUTRAL,False
199809,Greens/Alliance90,41113,2203,106,106,"[""106"", ""107"", ""0""]",True,True,106,"[""106"", ""107"", ""104""]",GAL,GAL,GAL,True
199809,PDS,41221,523,705,201,"[""201"", ""601"", ""0""]",False,False,705,"[""705"", ""601"", ""503""]",GAL,GAL,GAL,True
199809,PDS,41221,232,404,416,"[""416"", ""701"", ""404""]",False,True,301,"[""301"", ""504"", ""303""]",LEFT,GAL,NEUTRAL,False
199809,PDS,41221,937,403,108,"[""108"", ""403"", ""107""]",False,True,108,"[""108"", ""403"", ""416""]",LEFT,GAL,GAL,False
199809,PDS,41221,438,706,503,"[""503"", ""202"", ""0""]",False,False,503,"[""503"", ""706"", ""606""]",GAL,NEUTRAL,NEUTRAL,False
199809,PDS,41221,63,506,506,"[""506"", ""411"", ""0""]",True,True,506,"[""506"", ""411"", ""706""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,180,504,701,"[""701"", ""504"", ""0""]",False,True,701,"[""701"", ""702"", ""505""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,413,202,201,"[""201"", ""503"", ""202""]",False,True,201,"[""201"", ""503"", ""202""]",GAL,GAL,GAL,True
199809,PDS,41221,5,305,503,"[""503"", ""504"", ""408""]",False,False,305,"[""305"", ""503"", ""701""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,426,606,503,"[""503"", ""504"", ""701""]",False,False,503,"[""503"", ""706"", ""603""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,289,504,503,"[""503"", ""504"", ""0""]",False,True,504,"[""504"", ""503"", ""701""]",LEFT,NEUTRAL,LEFT,False
199809,PDS,41221,847,606,202,"[""202"", ""504"", ""108""]",False,False,415,"[""415"", ""606"", ""202""]",NEUTRAL,GAL,LEFT,False
199809,PDS,41221,848,415,701,"[""701"", ""401"", ""408""]",False,False,415,"[""415"", ""503"", ""103""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,495,504,504,"[""504"", ""0"", ""505""]",True,True,505,"[""505"", ""504"", ""401""]",LEFT,LEFT,RIGHT,True
199809,PDS,41221,311,403,503,"[""503"", ""0"", ""602""]",False,False,503,"[""503"", ""606"", ""602""]",LEFT,NEUTRAL,NEUTRAL,False
199809,PDS,41221,461,502,606,"[""606"", ""504"", ""503""]",False,False,706,"[""706"", ""201"", ""502""]",NEUTRAL,NEUTRAL,GAL,True
199809,PDS,41221,754,506,506,"[""506"", ""503"", ""0""]",True,True,506,"[""506"", ""503"", ""706""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,790,506,411,"[""411"", ""0"", ""408""]",False,False,411,"[""411"", ""506"", ""501""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,956,202,202,"[""202"", ""606"", ""701""]",True,True,202,"[""202"", ""108"", ""606""]",GAL,GAL,GAL,True
199809,PDS,41221,604,202,202,"[""202"", ""203"", ""303""]",True,True,202,"[""202"", ""204"", ""305""]",GAL,GAL,GAL,True
199809,PDS,41221,717,502,502,"[""502"", ""301"", ""303""]",True,True,502,"[""502"", ""301"", ""302""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,777,503,503,"[""503"", ""0"", ""403""]",True,True,503,"[""503"", ""706"", ""303""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,529,705,607,"[""607"", ""503"", ""201""]",False,False,503,"[""503"", ""607"", ""201""]",GAL,GAL,NEUTRAL,True
199809,PDS,41221,170,701,701,"[""701"", ""504"", ""201""]",True,True,701,"[""701"", ""201"", ""411""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,207,701,701,"[""701"", ""401"", ""503""]",True,True,701,"[""701"", ""504"", ""412""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,325,416,416,"[""416"", ""501"", ""503""]",True,True,416,"[""416"", ""501"", ""503""]",GAL,GAL,GAL,True
199809,PDS,41221,237,504,504,"[""504"", ""503"", ""0""]",True,True,504,"[""504"", ""503"", ""305""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,62,706,202,"[""202"", ""201"", ""503""]",False,False,706,"[""706"", ""506"", ""503""]",GAL,GAL,GAL,True
199809,PDS,41221,630,701,701,"[""701"", ""504"", ""0""]",True,True,701,"[""701"", ""702"", ""403""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,795,701,701,"[""701"", ""504"", ""0""]",True,True,303,"[""303"", ""704"", ""701""]",LEFT,LEFT,RIGHT,True
199809,PDS,41221,589,301,301,"[""301"", ""413"", ""503""]",True,True,301,"[""301"", ""303"", ""302""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,65,506,506,"[""506"", ""203"", ""201""]",True,True,203,"[""203"", ""506"", ""201""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,808,502,403,"[""403"", ""202"", ""502""]",False,True,502,"[""502"", ""201"", ""403""]",NEUTRAL,LEFT,NEUTRAL,False
199809,PDS,41221,343,416,416,"[""416"", ""606"", ""501""]",True,True,606,"[""606"", ""503"", ""416""]",GAL,GAL,NEUTRAL,True
199809,PDS,41221,61,504,504,"[""504"", ""503"", ""0""]",True,True,504,"[""504"", ""503"", ""701""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,54,503,503,"[""503"", ""305"", ""0""]",True,True,503,"[""503"", ""305"", ""606""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,635,701,701,"[""701"", ""303"", ""405""]",True,True,701,"[""701"", ""405"", ""202""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,519,705,503,"[""503"", ""607"", ""201""]",False,False,503,"[""503"", ""705"", ""607""]",GAL,NEUTRAL,NEUTRAL,False
199809,PDS,41221,545,602,403,"[""403"", ""503"", ""602""]",False,True,503,"[""503"", ""202"", ""605""]",GAL,LEFT,NEUTRAL,False
199809,PDS,41221,924,606,110,"[""110"", ""109"", ""0""]",False,False,110,"[""110"", ""108"", ""202""]",NEUTRAL,TAN,TAN,False
199809,PDS,41221,576,202,202,"[""202"", ""201"", ""606""]",True,True,606,"[""606"", ""202"", ""201""]",GAL,GAL,NEUTRAL,True
199809,PDS,41221,173,411,411,"[""411"", ""410"", ""408""]",True,True,411,"[""411"", ""410"", ""408""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,932,701,108,"[""108"", ""408"", ""701""]",False,True,701,"[""701"", ""108"", ""110""]",LEFT,GAL,LEFT,False
199809,PDS,41221,552,203,202,"[""202"", ""203"", ""0""]",False,True,202,"[""202"", ""204"", ""203""]",NEUTRAL,GAL,GAL,False
199809,PDS,41221,87,503,503,"[""503"", ""0"", ""201""]",True,True,503,"[""503"", ""504"", ""415""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,203,701,701,"[""701"", ""503"", ""504""]",True,True,701,"[""701"", ""405"", ""503""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,73,105,107,"[""107"", ""106"", ""202""]",False,False,202,"[""202"", ""107"", ""606""]",GAL,GAL,GAL,True
199809,PDS,41221,647,503,605,"[""605"", ""503"", ""606""]",False,True,605,"[""605"", ""504"", ""603""]",NEUTRAL,TAN,TAN,False
199809,PDS,41221,72,202,108,"[""108"", ""202"", ""0""]",False,True,202,"[""202"", ""108"", ""110""]",GAL,GAL,GAL,True
199809,PDS,41221,731,502,302,"[""302"", ""301"", ""0""]",False,False,502,"[""502"", ""301"", ""302""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,255,503,504,"[""504"", ""606"", ""408""]",False,False,503,"[""503"", ""504"", ""606""]",NEUTRAL,LEFT,NEUTRAL,False
199809,PDS,41221,441,706,503,"[""503"", ""202"", ""0""]",False,False,503,"[""503"", ""606"", ""504""]",GAL,NEUTRAL,NEUTRAL,False
199809,PDS,41221,130,416,416,"[""416"", ""107"", ""501""]",True,True,416,"[""416"", ""107"", ""501""]",GAL,GAL,GAL,True
199809,PDS,41221,620,202,405,"[""405"", ""701"", ""0""]",False,False,701,"[""701"", ""405"", ""202""]",GAL,LEFT,LEFT,False
199809,PDS,41221,268,504,504,"[""504"", ""0"", ""503""]",True,True,504,"[""504"", ""706"", ""503""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,629,701,701,"[""701"", ""405"", ""0""]",True,True,701,"[""701"", ""702"", ""403""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,646,503,605,"[""605"", ""503"", ""606""]",False,True,504,"[""504"", ""605"", ""503""]",NEUTRAL,TAN,LEFT,False
199809,PDS,41221,43,503,305,"[""305"", ""503"", ""0""]",False,True,305,"[""305"", ""601"", ""104""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,672,601,602,"[""602"", ""201"", ""503""]",False,False,201,"[""201"", ""602"", ""705""]",TAN,GAL,GAL,False
199809,PDS,41221,88,415,414,"[""414"", ""401"", ""305""]",False,False,415,"[""415"", ""305"", ""503""]",LEFT,RIGHT,LEFT,False
199809,PDS,41221,457,706,202,"[""202"", ""706"", ""504""]",False,True,706,"[""706"", ""201"", ""504""]",GAL,GAL,GAL,True
199809,PDS,41221,713,502,503,"[""503"", ""201"", ""502""]",False,True,607,"[""607"", ""502"", ""201""]",NEUTRAL,NEUTRAL,GAL,True
199809,PDS,41221,634,701,701,"[""701"", ""405"", ""0""]",True,True,701,"[""701"", ""405"", ""702""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,614,202,202,"[""202"", ""303"", ""0""]",True,True,202,"[""202"", ""204"", ""303""]",GAL,GAL,GAL,True
199809,PDS,41221,567,705,705,"[""705"", ""202"", ""607""]",True,True,202,"[""202"", ""607"", ""705""]",GAL,GAL,GAL,True
199809,PDS,41221,345,403,403,"[""403"", ""303"", ""412""]",True,True,413,"[""413"", ""412"", ""415""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,285,504,504,"[""504"", ""0"", ""303""]",True,True,504,"[""504"", ""503"", ""505""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,223,502,502,"[""502"", ""606"", ""0""]",True,True,502,"[""502"", ""606"", ""504""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,725,502,701,"[""701"", ""504"", ""0""]",False,False,502,"[""502"", ""701"", ""504""]",NEUTRAL,LEFT,NEUTRAL,False
199809,PDS,41221,775,303,503,"[""503"", ""202"", ""405""]",False,False,202,"[""202"", ""506"", ""706""]",RIGHT,NEUTRAL,GAL,False
199809,PDS,41221,933,701,701,"[""701"", ""503"", ""416""]",True,True,701,"[""701"", ""108"", ""416""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,259,504,504,"[""504"", ""0"", ""503""]",True,True,504,"[""504"", ""606"", ""503""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,957,202,108,"[""108"", ""202"", ""203""]",False,True,108,"[""108"", ""202"", ""605""]",GAL,GAL,GAL,True
199809,PDS,41221,432,503,604,"[""604"", ""201"", ""0""]",False,False,605,"[""605"", ""503"", ""706""]",NEUTRAL,GAL,TAN,False
199809,PDS,41221,144,506,506,"[""506"", ""303"", ""0""]",True,True,506,"[""506"", ""411"", ""108""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,727,504,504,"[""504"", ""503"", ""0""]",True,True,504,"[""504"", ""701"", ""502""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,699,502,201,"[""201"", ""502"", ""503""]",False,True,201,"[""201"", ""502"", ""506""]",NEUTRAL,GAL,GAL,False
199809,PDS,41221,329,501,416,"[""416"", ""501"", ""404""]",False,True,501,"[""501"", ""416"", ""411""]",GAL,GAL,GAL,True
199809,PDS,41221,499,606,606,"[""606"", ""503"", ""0""]",True,True,503,"[""503"", ""606"", ""607""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,898,105,105,"[""105"", ""106"", ""501""]",True,True,105,"[""105"", ""106"", ""104""]",GAL,GAL,GAL,True
199809,PDS,41221,812,202,202,"[""202"", ""304"", ""503""]",True,True,202,"[""202"", ""201"", ""403""]",GAL,GAL,GAL,True
199809,PDS,41221,78,606,606,"[""606"", ""503"", ""504""]",True,True,503,"[""503"", ""606"", ""504""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,12,305,0,"[""0"", ""303"", ""202""]",False,False,305,"[""305"", ""415"", ""403""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,500,606,605,"[""605"", ""503"", ""202""]",False,False,606,"[""606"", ""503"", ""602""]",NEUTRAL,TAN,NEUTRAL,False
199809,PDS,41221,674,605,605,"[""605"", ""0"", ""202""]",True,True,605,"[""605"", ""201"", ""705""]",TAN,TAN,TAN,True
199809,PDS,41221,612,202,607,"[""607"", ""202"", ""503""]",False,True,202,"[""202"", ""503"", ""705""]",GAL,GAL,GAL,True
199809,PDS,41221,107,408,304,"[""304"", ""202"", ""403""]",False,False,412,"[""412"", ""403"", ""413""]",NEUTRAL,NEUTRAL,LEFT,True
199809,PDS,41221,79,701,701,"[""701"", ""408"", ""504""]",True,True,701,"[""701"", ""504"", ""503""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,584,301,301,"[""301"", ""303"", ""0""]",True,True,301,"[""301"", ""303"", ""414""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,965,305,0,"[""0"", ""303"", ""408""]",False,False,305,"[""305"", ""303"", ""404""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,550,202,202,"[""202"", ""304"", ""0""]",True,True,202,"[""202"", ""304"", ""403""]",GAL,GAL,GAL,True
199809,PDS,41221,891,105,606,"[""606"", ""202"", ""106""]",False,False,105,"[""105"", ""106"", ""202""]",GAL,NEUTRAL,GAL,False
199809,PDS,41221,145,503,108,"[""108"", ""107"", ""202""]",False,False,108,"[""108"", ""107"", ""202""]",NEUTRAL,GAL,GAL,False
199809,PDS,41221,380,605,108,"[""108"", ""403"", ""605""]",False,True,108,"[""108"", ""403"", ""503""]",TAN,GAL,GAL,False
199809,PDS,41221,918,202,110,"[""110"", ""202"", ""108""]",False,True,110,"[""110"", ""202"", ""108""]",GAL,TAN,TAN,False
199809,PDS,41221,266,503,503,"[""503"", ""504"", ""0""]",True,True,706,"[""706"", ""504"", ""503""]",NEUTRAL,NEUTRAL,GAL,True
199809,PDS,41221,402,301,301,"[""301"", ""503"", ""0""]",True,True,301,"[""301"", ""303"", ""410""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,310,303,0,"[""0"", ""303"", ""202""]",False,True,503,"[""503"", ""403"", ""202""]",RIGHT,NEUTRAL,NEUTRAL,False
199809,PDS,41221,926,602,110,"[""110"", ""108"", ""0""]",False,False,110,"[""110"", ""108"", ""416""]",GAL,TAN,TAN,False
199809,PDS,41221,477,606,503,"[""503"", ""504"", ""202""]",False,False,706,"[""706"", ""606"", ""504""]",NEUTRAL,NEUTRAL,GAL,True
199809,PDS,41221,590,301,301,"[""301"", ""414"", ""0""]",True,True,301,"[""301"", ""302"", ""413""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,761,506,506,"[""506"", ""503"", ""0""]",True,True,506,"[""506"", ""507"", ""413""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,331,402,416,"[""416"", ""402"", ""403""]",False,True,501,"[""501"", ""416"", ""301""]",RIGHT,GAL,GAL,False
199809,PDS,41221,664,303,605,"[""605"", ""106"", ""504""]",False,False,605,"[""605"", ""504"", ""705""]",RIGHT,TAN,TAN,False
199809,PDS,41221,708,502,503,"[""503"", ""502"", ""202""]",False,True,503,"[""503"", ""502"", ""202""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,574,202,202,"[""202"", ""303"", ""503""]",True,True,202,"[""202"", ""606"", ""405""]",GAL,GAL,GAL,True
199809,PDS,41221,11,606,305,"[""305"", ""0"", ""202""]",False,False,305,"[""305"", ""606"", ""601""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,723,404,502,"[""502"", ""402"", ""411""]",False,False,502,"[""502"", ""404"", ""303""]",LEFT,NEUTRAL,NEUTRAL,False
199809,PDS,41221,602,202,202,"[""202"", ""303"", ""0""]",True,True,202,"[""202"", ""201"", ""204""]",GAL,GAL,GAL,True
199809,PDS,41221,328,416,501,"[""501"", ""503"", ""416""]",False,True,501,"[""501"", ""606"", ""416""]",GAL,GAL,GAL,True
199809,PDS,41221,719,502,502,"[""502"", ""302"", ""0""]",True,True,502,"[""502"", ""301"", ""302""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,111,701,701,"[""701"", ""410"", ""0""]",True,True,701,"[""701"", ""408"", ""410""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,147,606,107,"[""107"", ""503"", ""701""]",False,False,606,"[""606"", ""305"", ""202""]",NEUTRAL,GAL,NEUTRAL,False
199809,PDS,41221,288,504,504,"[""504"", ""503"", ""0""]",True,True,504,"[""504"", ""701"", ""503""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,125,503,503,"[""503"", ""408"", ""0""]",True,True,503,"[""503"", ""504"", ""415""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,114,107,107,"[""107"", ""607"", ""0""]",True,True,107,"[""107"", ""607"", ""602""]",GAL,GAL,GAL,True
199809,PDS,41221,803,502,506,"[""506"", ""502"", ""403""]",False,True,502,"[""502"", ""506"", ""603""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,601,202,202,"[""202"", ""503"", ""303""]",True,True,202,"[""202"", ""201"", ""606""]",GAL,GAL,GAL,True
199809,PDS,41221,171,701,506,"[""506"", ""411"", ""503""]",False,False,411,"[""411"", ""701"", ""201""]",LEFT,NEUTRAL,NEUTRAL,False
199809,PDS,41221,296,504,605,"[""605"", ""201"", ""606""]",False,False,605,"[""605"", ""304"", ""303""]",LEFT,TAN,TAN,False
199809,PDS,41221,307,504,504,"[""504"", ""403"", ""201""]",True,True,504,"[""504"", ""503"", ""706""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,657,201,503,"[""503"", ""201"", ""202""]",False,True,201,"[""201"", ""602"", ""607""]",GAL,NEUTRAL,GAL,False
199809,PDS,41221,229,606,701,"[""701"", ""404"", ""0""]",False,False,606,"[""606"", ""701"", ""408""]",NEUTRAL,LEFT,NEUTRAL,False
199809,PDS,41221,776,503,503,"[""503"", ""0"", ""706""]",True,True,706,"[""706"", ""503"", ""303""]",NEUTRAL,NEUTRAL,GAL,True
199809,PDS,41221,374,408,505,"[""505"", ""503"", ""401""]",False,False,503,"[""503"", ""402"", ""403""]",NEUTRAL,RIGHT,NEUTRAL,False
199809,PDS,41221,222,502,0,"[""0"", ""408"", ""504""]",False,False,502,"[""502"", ""606"", ""701""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,744,506,701,"[""701"", ""506"", ""504""]",False,True,506,"[""506"", ""503"", ""507""]",NEUTRAL,LEFT,NEUTRAL,False
199809,PDS,41221,687,606,606,"[""606"", ""605"", ""202""]",True,True,606,"[""606"", ""605"", ""202""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,846,202,202,"[""202"", ""0"", ""303""]",True,True,202,"[""202"", ""415"", ""103""]",GAL,GAL,GAL,True
199809,PDS,41221,549,202,304,"[""304"", ""202"", ""0""]",False,True,304,"[""304"", ""202"", ""403""]",GAL,NEUTRAL,NEUTRAL,False
199809,PDS,41221,531,201,201,"[""201"", ""0"", ""107""]",True,True,201,"[""201"", ""705"", ""602""]",GAL,GAL,GAL,True
199809,PDS,41221,273,504,504,"[""504"", ""503"", ""0""]",True,True,504,"[""504"", ""503"", ""505""]",LEFT,LEFT,LEFT,True
199809,PDS,41221,55,606,606,"[""606"", ""503"", ""0""]",True,True,503,"[""503"", ""606"", ""504""]",NEUTRAL,NEUTRAL,NEUTRAL,True
199809,PDS,41221,99,416,416,"[""416"", ""501"", ""0""]",True,True,501,"[""501"", ""416"", ""305""]",GAL,GAL,GAL,True
199809,PDS,41221,831,105,106,"[""106"", ""105"", ""0""]",False,True,105,"[""105"", ""106"", ""104""]",GAL,GAL,GAL,True
199809,PDS,41221,952,202,202,"[""202"", ""108"", ""301""]",True,True,108,"[""108"", ""202"", ""110""]",GAL,GAL,GAL,True
199809,PDS,41221,302,413,413,"[""413"", ""403"", ""504""]",True,True,504,"[""504"", ""413"", ""412""]",LEFT,LEFT,LEFT,True
