manifesto_id,year,party,party_id,row_idx,berta_top1,berta_ranked,gal_tan_spektrum
41112.016.1990.1.1,1990,Bündnis 90,41112,266,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,267,501,"[""501"", ""107"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,268,504,"[""504"", ""107"", ""501""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,269,501,"[""501"", ""416"", ""504""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,270,501,"[""501"", ""416"", ""305""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,271,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,272,411,"[""411"", ""416"", ""501""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,273,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,274,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,275,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,276,105,"[""105"", ""104"", ""107""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,277,105,"[""105"", ""104"", ""106""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,278,105,"[""105"", ""416"", ""501""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,279,416,"[""416"", ""501"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,280,416,"[""416"", ""501"", ""410""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,281,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,282,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,283,411,"[""411"", ""501"", ""416""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,284,301,"[""301"", ""411"", ""408""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,285,301,"[""301"", ""403"", ""412""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,286,416,"[""416"", ""501"", ""408""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,287,416,"[""416"", ""501"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,288,416,"[""416"", ""501"", ""503""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,289,416,"[""416"", ""501"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,290,411,"[""411"", ""416"", ""501""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,291,416,"[""416"", ""411"", ""403""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,292,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,293,403,"[""403"", ""501"", ""416""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,294,403,"[""403"", ""416"", ""412""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,295,403,"[""403"", ""416"", ""501""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,296,703,"[""703"", ""416"", ""403""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,297,703,"[""703"", ""412"", ""403""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,298,412,"[""412"", ""411"", ""503""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,299,412,"[""412"", ""503"", ""408""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,300,412,"[""412"", ""503"", ""403""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,301,503,"[""503"", ""412"", ""403""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,302,412,"[""412"", ""403"", ""503""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,303,416,"[""416"", ""501"", ""402""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,304,301,"[""301"", ""416"", ""501""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,305,301,"[""301"", ""413"", ""415""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,306,413,"[""413"", ""406"", ""415""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,307,413,"[""413"", ""301"", ""403""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,308,413,"[""413"", ""301"", ""411""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,309,411,"[""411"", ""301"", ""416""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,310,411,"[""411"", ""501"", ""416""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,311,416,"[""416"", ""501"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,312,416,"[""416"", ""501"", ""403""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,313,416,"[""416"", ""501"", ""410""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,314,501,"[""501"", ""411"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,315,411,"[""411"", ""402"", ""501""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,316,501,"[""501"", ""411"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,317,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,318,416,"[""416"", ""501"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,319,416,"[""416"", ""501"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,320,416,"[""416"", ""501"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,321,416,"[""416"", ""501"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,322,416,"[""416"", ""501"", ""402""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,323,416,"[""416"", ""501"", ""402""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,324,416,"[""416"", ""403"", ""501""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,325,416,"[""416"", ""501"", ""402""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,326,416,"[""416"", ""501"", ""402""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,327,416,"[""416"", ""411"", ""501""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,328,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,329,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,330,501,"[""501"", ""411"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,331,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,332,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,333,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,334,501,"[""501"", ""416"", ""403""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,335,501,"[""501"", ""403"", ""412""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,336,501,"[""501"", ""503"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,337,501,"[""501"", ""703"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,338,501,"[""501"", ""703"", ""601""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,339,501,"[""501"", ""416"", ""703""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,340,501,"[""501"", ""416"", ""703""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,341,416,"[""416"", ""703"", ""501""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,342,703,"[""703"", ""416"", ""411""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,343,411,"[""411"", ""501"", ""703""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,344,501,"[""501"", ""411"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,345,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,346,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,347,501,"[""501"", ""416"", ""703""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,348,501,"[""501"", ""416"", ""703""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,349,501,"[""501"", ""703"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,350,501,"[""501"", ""416"", ""703""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,351,501,"[""501"", ""416"", ""703""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,352,501,"[""501"", ""416"", ""703""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,353,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,354,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,355,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,356,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,357,501,"[""501"", ""416"", ""402""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,358,501,"[""501"", ""411"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,359,501,"[""501"", ""411"", ""703""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,360,501,"[""501"", ""703"", ""202""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,361,501,"[""501"", ""416"", ""703""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,362,501,"[""501"", ""703"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,363,411,"[""411"", ""703"", ""501""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,364,703,"[""703"", ""501"", ""411""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,365,703,"[""703"", ""411"", ""410""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,366,411,"[""411"", ""703"", ""410""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,367,703,"[""703"", ""501"", ""416""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,368,501,"[""501"", ""703"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,369,501,"[""501"", ""703"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,370,501,"[""501"", ""502"", ""703""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,371,501,"[""501"", ""502"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,372,501,"[""501"", ""605"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,373,501,"[""501"", ""416"", ""703""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,374,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,375,501,"[""501"", ""502"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,376,501,"[""501"", ""416"", ""703""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,377,501,"[""501"", ""703"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,378,501,"[""501"", ""703"", ""502""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,379,703,"[""703"", ""501"", ""601""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,380,703,"[""703"", ""601"", ""301""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,381,703,"[""703"", ""601"", ""301""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,382,501,"[""501"", ""416"", ""703""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,383,501,"[""501"", ""416"", ""703""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,384,501,"[""501"", ""703"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,385,501,"[""501"", ""703"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,386,501,"[""501"", ""703"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,387,703,"[""703"", ""501"", ""416""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,388,703,"[""703"", ""416"", ""501""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,389,703,"[""703"", ""403"", ""503""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,390,703,"[""703"", ""501"", ""403""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,391,501,"[""501"", ""703"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,392,703,"[""703"", ""501"", ""416""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,393,703,"[""703"", ""501"", ""416""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,394,501,"[""501"", ""416"", ""703""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,395,403,"[""403"", ""703"", ""501""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,396,703,"[""703"", ""403"", ""411""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,397,202,"[""202"", ""201"", ""203""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,398,202,"[""202"", ""203"", ""201""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,399,201,"[""201"", ""202"", ""204""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,400,503,"[""503"", ""201"", ""706""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,401,201,"[""201"", ""202"", ""503""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,402,201,"[""201"", ""603"", ""607""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,403,201,"[""201"", ""202"", ""605""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,404,201,"[""201"", ""701"", ""503""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,405,201,"[""201"", ""701"", ""504""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,406,201,"[""201"", ""202"", ""701""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,407,202,"[""202"", ""204"", ""203""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,408,202,"[""202"", ""204"", ""203""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,409,202,"[""202"", ""203"", ""303""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,410,202,"[""202"", ""203"", ""204""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,411,202,"[""202"", ""204"", ""203""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,412,202,"[""202"", ""304"", ""201""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,413,202,"[""202"", ""304"", ""201""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,414,202,"[""202"", ""201"", ""303""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,415,201,"[""201"", ""202"", ""303""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,416,202,"[""202"", ""201"", ""303""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,417,202,"[""202"", ""605"", ""201""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,418,605,"[""605"", ""202"", ""104""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,419,605,"[""605"", ""501"", ""416""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,420,605,"[""605"", ""504"", ""706""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,421,605,"[""605"", ""706"", ""503""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,422,605,"[""605"", ""201"", ""202""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,423,605,"[""605"", ""301"", ""201""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,424,605,"[""605"", ""201"", ""305""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,425,605,"[""605"", ""705"", ""305""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,426,202,"[""202"", ""705"", ""504""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,427,201,"[""201"", ""605"", ""202""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,428,201,"[""201"", ""202"", ""105""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,429,201,"[""201"", ""202"", ""105""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,430,201,"[""201"", ""202"", ""605""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,431,202,"[""202"", ""201"", ""605""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,432,202,"[""202"", ""605"", ""201""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,433,506,"[""506"", ""202"", ""411""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,434,506,"[""506"", ""411"", ""603""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,435,603,"[""603"", ""506"", ""411""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,436,603,"[""603"", ""506"", ""401""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,437,603,"[""603"", ""401"", ""606""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,438,603,"[""603"", ""506"", ""606""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,439,506,"[""506"", ""607"", ""301""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,440,506,"[""506"", ""503"", ""606""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,441,506,"[""506"", ""706"", ""503""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,442,506,"[""506"", ""503"", ""202""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,443,506,"[""506"", ""503"", ""201""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,444,506,"[""506"", ""603"", ""501""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,445,501,"[""501"", ""506"", ""606""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,446,606,"[""606"", ""506"", ""605""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,447,201,"[""201"", ""506"", ""202""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,448,202,"[""202"", ""506"", ""606""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,449,506,"[""506"", ""501"", ""606""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,450,506,"[""506"", ""501"", ""603""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,451,506,"[""506"", ""504"", ""603""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,452,504,"[""504"", ""706"", ""603""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,453,504,"[""504"", ""506"", ""706""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,454,506,"[""506"", ""504"", ""706""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,455,506,"[""506"", ""411"", ""504""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,456,506,"[""506"", ""705"", ""503""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,457,503,"[""503"", ""506"", ""504""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,458,506,"[""506"", ""507"", ""503""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,459,506,"[""506"", ""504"", ""503""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,460,506,"[""506"", ""504"", ""503""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,461,506,"[""506"", ""507"", ""303""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,462,506,"[""506"", ""201"", ""706""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,463,506,"[""506"", ""201"", ""502""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,464,506,"[""506"", ""501"", ""416""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,465,506,"[""506"", ""706"", ""504""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,466,506,"[""506"", ""503"", ""706""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,467,506,"[""506"", ""503"", ""303""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,468,506,"[""506"", ""503"", ""603""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,469,506,"[""506"", ""202"", ""201""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,470,202,"[""202"", ""506"", ""201""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,471,202,"[""202"", ""506"", ""201""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,472,506,"[""506"", ""202"", ""606""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,473,506,"[""506"", ""202"", ""303""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,474,506,"[""506"", ""303"", ""202""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,475,506,"[""506"", ""303"", ""305""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,476,506,"[""506"", ""305"", ""301""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,477,506,"[""506"", ""411"", ""501""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,478,411,"[""411"", ""506"", ""501""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,479,411,"[""411"", ""506"", ""403""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,480,411,"[""411"", ""502"", ""506""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,481,411,"[""411"", ""502"", ""506""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,482,506,"[""506"", ""502"", ""411""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,483,506,"[""506"", ""411"", ""603""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,484,506,"[""506"", ""411"", ""504""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,485,506,"[""506"", ""411"", ""504""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,486,411,"[""411"", ""506"", ""706""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,487,506,"[""506"", ""706"", ""503""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,488,706,"[""706"", ""503"", ""202""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,489,706,"[""706"", ""503"", ""202""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,490,706,"[""706"", ""503"", ""606""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,491,606,"[""606"", ""706"", ""202""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,492,606,"[""606"", ""706"", ""202""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,493,503,"[""503"", ""706"", ""305""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,494,706,"[""706"", ""503"", ""201""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,495,706,"[""706"", ""503"", ""201""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,496,201,"[""201"", ""503"", ""604""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,497,503,"[""503"", ""706"", ""201""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,498,605,"[""605"", ""706"", ""503""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,499,503,"[""503"", ""706"", ""605""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,500,706,"[""706"", ""503"", ""603""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,501,706,"[""706"", ""503"", ""603""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,502,706,"[""706"", ""503"", ""603""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,503,503,"[""503"", ""706"", ""603""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,504,503,"[""503"", ""706"", ""504""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,505,504,"[""504"", ""706"", ""503""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,506,504,"[""504"", ""706"", ""503""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,507,503,"[""503"", ""706"", ""504""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,508,503,"[""503"", ""706"", ""202""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,509,503,"[""503"", ""706"", ""303""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,510,503,"[""503"", ""706"", ""303""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,511,706,"[""706"", ""504"", ""503""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,512,706,"[""706"", ""504"", ""503""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,513,604,"[""604"", ""603"", ""504""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,514,603,"[""603"", ""604"", ""605""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,515,603,"[""603"", ""604"", ""503""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,516,604,"[""604"", ""503"", ""706""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,517,603,"[""603"", ""604"", ""503""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,518,603,"[""603"", ""504"", ""706""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,519,603,"[""603"", ""504"", ""706""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,520,504,"[""504"", ""706"", ""503""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,521,504,"[""504"", ""706"", ""604""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,522,706,"[""706"", ""605"", ""503""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,523,706,"[""706"", ""503"", ""605""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,524,605,"[""605"", ""706"", ""503""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,525,605,"[""605"", ""503"", ""706""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,526,503,"[""503"", ""706"", ""605""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,527,706,"[""706"", ""503"", ""504""]",GAL
