manifesto_id,year,party,party_id,row_idx,top1,ranked,gal_tan_spektrum
41112.016.1990.1.1,1990,Bündnis 90,41112,264,501,"[""501"", ""411"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,263,501,"[""501"", ""504"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,266,501,"[""501"", ""0"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,265,501,"[""501"", ""0"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,267,501,"[""501"", ""0"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,269,501,"[""501"", ""0"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,270,501,"[""501"", ""0"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,268,501,"[""501"", ""0"", ""504""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,271,501,"[""501"", ""416"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,273,416,"[""416"", ""501"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,274,501,"[""501"", ""0"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,272,416,"[""416"", ""501"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,275,501,"[""501"", ""107"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,277,105,"[""105"", ""0"", ""107""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,278,416,"[""416"", ""403"", ""401""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,276,0,"[""0"", ""107"", ""109""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,279,303,"[""303"", ""408"", ""0""]",RIGHT
41112.016.1990.1.1,1990,Bündnis 90,41112,280,501,"[""501"", ""416"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,281,416,"[""416"", ""501"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,282,303,"[""303"", ""501"", ""411""]",RIGHT
41112.016.1990.1.1,1990,Bündnis 90,41112,283,416,"[""416"", ""411"", ""410""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,285,301,"[""301"", ""403"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,284,301,"[""301"", ""416"", ""303""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,286,403,"[""403"", ""401"", ""0""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,288,501,"[""501"", ""503"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,289,501,"[""501"", ""416"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,287,501,"[""501"", ""411"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,290,411,"[""411"", ""303"", ""408""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,291,411,"[""411"", ""403"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,293,203,"[""203"", ""303"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,292,403,"[""403"", ""501"", ""416""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,294,403,"[""403"", ""416"", ""501""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,297,0,"[""0"", ""301"", ""606""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,296,403,"[""403"", ""416"", ""408""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,295,403,"[""403"", ""416"", ""501""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,298,403,"[""403"", ""501"", ""505""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,299,403,"[""403"", ""408"", ""0""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,301,403,"[""403"", ""503"", ""0""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,300,403,"[""403"", ""303"", ""0""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,302,403,"[""403"", ""414"", ""0""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,303,411,"[""411"", ""501"", ""402""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,305,403,"[""403"", ""406"", ""0""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,304,301,"[""301"", ""0"", ""302""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,306,501,"[""501"", ""416"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,307,0,"[""0"", ""305"", ""404""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,309,411,"[""411"", ""501"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,308,413,"[""413"", ""411"", ""301""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,310,501,"[""501"", ""411"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,312,0,"[""0"", ""403"", ""411""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,311,411,"[""411"", ""303"", ""408""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,313,411,"[""411"", ""501"", ""416""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,314,303,"[""303"", ""0"", ""411""]",RIGHT
41112.016.1990.1.1,1990,Bündnis 90,41112,316,303,"[""303"", ""411"", ""403""]",RIGHT
41112.016.1990.1.1,1990,Bündnis 90,41112,315,402,"[""402"", ""411"", ""501""]",RIGHT
41112.016.1990.1.1,1990,Bündnis 90,41112,317,501,"[""501"", ""411"", ""408""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,318,303,"[""303"", ""416"", ""501""]",RIGHT
41112.016.1990.1.1,1990,Bündnis 90,41112,319,501,"[""501"", ""411"", ""408""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,321,501,"[""501"", ""411"", ""408""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,320,411,"[""411"", ""501"", ""401""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,322,501,"[""501"", ""411"", ""402""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,323,501,"[""501"", ""411"", ""402""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,326,411,"[""411"", ""501"", ""401""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,325,402,"[""402"", ""501"", ""411""]",RIGHT
41112.016.1990.1.1,1990,Bündnis 90,41112,324,403,"[""403"", ""411"", ""501""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,327,411,"[""411"", ""501"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,328,501,"[""501"", ""411"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,329,501,"[""501"", ""416"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,330,501,"[""501"", ""411"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,331,501,"[""501"", ""416"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,334,403,"[""403"", ""303"", ""0""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,332,501,"[""501"", ""416"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,333,501,"[""501"", ""416"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,337,0,"[""0"", ""501"", ""601""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,335,416,"[""416"", ""501"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,336,416,"[""416"", ""501"", ""403""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,338,501,"[""501"", ""408"", ""601""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,339,501,"[""501"", ""416"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,340,403,"[""403"", ""408"", ""0""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,341,501,"[""501"", ""403"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,342,416,"[""416"", ""501"", ""403""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,344,501,"[""501"", ""0"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,343,411,"[""411"", ""303"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,345,501,"[""501"", ""411"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,346,501,"[""501"", ""0"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,348,501,"[""501"", ""0"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,347,501,"[""501"", ""0"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,349,501,"[""501"", ""416"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,350,0,"[""0"", ""303"", ""501""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,351,501,"[""501"", ""0"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,352,501,"[""501"", ""0"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,353,501,"[""501"", ""416"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,354,501,"[""501"", ""416"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,356,501,"[""501"", ""403"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,355,501,"[""501"", ""416"", ""403""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,358,501,"[""501"", ""411"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,357,416,"[""416"", ""501"", ""402""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,359,411,"[""411"", ""501"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,362,501,"[""501"", ""416"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,360,501,"[""501"", ""403"", ""305""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,361,501,"[""501"", ""416"", ""403""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,366,411,"[""411"", ""403"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,363,411,"[""411"", ""501"", ""506""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,364,416,"[""416"", ""501"", ""403""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,365,403,"[""403"", ""404"", ""408""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,368,501,"[""501"", ""0"", ""303""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,370,501,"[""501"", ""403"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,367,501,"[""501"", ""416"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,369,501,"[""501"", ""416"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,372,605,"[""605"", ""501"", ""0""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,371,501,"[""501"", ""403"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,374,411,"[""411"", ""501"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,373,501,"[""501"", ""703"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,376,501,"[""501"", ""0"", ""411""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,377,303,"[""303"", ""411"", ""0""]",RIGHT
41112.016.1990.1.1,1990,Bündnis 90,41112,375,501,"[""501"", ""506"", ""303""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,378,502,"[""502"", ""501"", ""601""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,379,703,"[""703"", ""0"", ""408""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,381,408,"[""408"", ""703"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,382,0,"[""0"", ""703"", ""408""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,380,703,"[""703"", ""0"", ""303""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,383,501,"[""501"", ""403"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,384,501,"[""501"", ""0"", ""408""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,385,501,"[""501"", ""0"", ""408""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,386,501,"[""501"", ""703"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,387,703,"[""703"", ""501"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,388,503,"[""503"", ""401"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,389,703,"[""703"", ""503"", ""402""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,390,703,"[""703"", ""501"", ""403""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,392,703,"[""703"", ""501"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,391,605,"[""605"", ""403"", ""703""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,393,501,"[""501"", ""703"", ""416""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,394,501,"[""501"", ""703"", ""408""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,395,403,"[""403"", ""303"", ""0""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,396,403,"[""403"", ""606"", ""303""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,397,202,"[""202"", ""201"", ""203""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,398,203,"[""203"", ""201"", ""304""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,399,201,"[""201"", ""203"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,401,201,"[""201"", ""202"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,402,201,"[""201"", ""0"", ""603""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,400,503,"[""503"", ""201"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,403,201,"[""201"", ""0"", ""303""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,406,0,"[""0"", ""606"", ""305""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,404,201,"[""201"", ""503"", ""504""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,405,701,"[""701"", ""503"", ""201""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,407,202,"[""202"", ""203"", ""303""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,408,202,"[""202"", ""0"", ""201""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,410,202,"[""202"", ""203"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,409,202,"[""202"", ""203"", ""303""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,411,202,"[""202"", ""203"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,412,303,"[""303"", ""202"", ""0""]",RIGHT
41112.016.1990.1.1,1990,Bündnis 90,41112,413,202,"[""202"", ""0"", ""201""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,414,202,"[""202"", ""201"", ""303""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,415,202,"[""202"", ""303"", ""201""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,416,202,"[""202"", ""303"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,418,605,"[""605"", ""0"", ""303""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,417,202,"[""202"", ""605"", ""304""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,419,605,"[""605"", ""304"", ""501""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,420,605,"[""605"", ""0"", ""601""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,421,605,"[""605"", ""304"", ""0""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,422,605,"[""605"", ""303"", ""202""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,423,105,"[""105"", ""305"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,424,605,"[""605"", ""304"", ""0""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,425,503,"[""503"", ""605"", ""201""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,426,303,"[""303"", ""202"", ""305""]",RIGHT
41112.016.1990.1.1,1990,Bündnis 90,41112,427,605,"[""605"", ""201"", ""304""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,428,201,"[""201"", ""203"", ""303""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,429,201,"[""201"", ""0"", ""202""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,430,201,"[""201"", ""202"", ""303""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,431,202,"[""202"", ""201"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,433,506,"[""506"", ""0"", ""504""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,434,506,"[""506"", ""0"", ""606""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,432,202,"[""202"", ""303"", ""201""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,435,506,"[""506"", ""0"", ""303""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,438,0,"[""0"", ""303"", ""305""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,436,506,"[""506"", ""401"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,437,606,"[""606"", ""502"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,439,506,"[""506"", ""301"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,440,506,"[""506"", ""503"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,441,506,"[""506"", ""706"", ""202""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,442,506,"[""506"", ""202"", ""503""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,443,506,"[""506"", ""503"", ""202""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,444,506,"[""506"", ""305"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,447,201,"[""201"", ""506"", ""503""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,445,501,"[""501"", ""503"", ""506""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,446,506,"[""506"", ""201"", ""106""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,448,506,"[""506"", ""202"", ""606""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,449,506,"[""506"", ""501"", ""606""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,450,506,"[""506"", ""0"", ""504""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,451,506,"[""506"", ""0"", ""411""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,453,706,"[""706"", ""504"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,452,504,"[""504"", ""706"", ""503""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,454,506,"[""506"", ""504"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,455,411,"[""411"", ""506"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,458,506,"[""506"", ""0"", ""411""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,459,506,"[""506"", ""0"", ""302""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,456,705,"[""705"", ""608"", ""506""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,457,503,"[""503"", ""506"", ""301""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,460,506,"[""506"", ""0"", ""503""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,463,506,"[""506"", ""502"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,461,506,"[""506"", ""0"", ""503""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,462,506,"[""506"", ""201"", ""706""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,464,506,"[""506"", ""501"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,466,506,"[""506"", ""0"", ""303""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,465,506,"[""506"", ""0"", ""201""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,467,506,"[""506"", ""0"", ""303""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,468,506,"[""506"", ""0"", ""303""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,471,202,"[""202"", ""506"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,470,202,"[""202"", ""506"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,469,506,"[""506"", ""301"", ""202""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,473,303,"[""303"", ""305"", ""0""]",RIGHT
41112.016.1990.1.1,1990,Bündnis 90,41112,474,506,"[""506"", ""202"", ""303""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,475,506,"[""506"", ""0"", ""504""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,472,506,"[""506"", ""202"", ""301""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,477,506,"[""506"", ""0"", ""504""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,476,303,"[""303"", ""305"", ""0""]",RIGHT
41112.016.1990.1.1,1990,Bündnis 90,41112,478,506,"[""506"", ""411"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,479,402,"[""402"", ""403"", ""408""]",RIGHT
41112.016.1990.1.1,1990,Bündnis 90,41112,480,411,"[""411"", ""506"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,482,506,"[""506"", ""411"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,481,506,"[""506"", ""502"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,483,506,"[""506"", ""0"", ""411""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,484,506,"[""506"", ""503"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,485,506,"[""506"", ""504"", ""411""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,487,506,"[""506"", ""411"", ""503""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,486,506,"[""506"", ""411"", ""303""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,488,706,"[""706"", ""202"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,490,0,"[""0"", ""706"", ""503""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,491,706,"[""706"", ""503"", ""202""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,489,706,"[""706"", ""503"", ""202""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,492,606,"[""606"", ""0"", ""202""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,495,0,"[""0"", ""305"", ""303""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,493,305,"[""305"", ""0"", ""606""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,494,706,"[""706"", ""503"", ""201""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,496,503,"[""503"", ""201"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,499,503,"[""503"", ""706"", ""201""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,497,503,"[""503"", ""706"", ""201""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,498,605,"[""605"", ""503"", ""706""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,501,706,"[""706"", ""503"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,500,604,"[""604"", ""503"", ""706""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,503,503,"[""503"", ""201"", ""706""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,502,604,"[""604"", ""706"", ""503""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,505,504,"[""504"", ""503"", ""0""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,504,503,"[""503"", ""504"", ""706""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,506,504,"[""504"", ""506"", ""303""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,507,503,"[""503"", ""706"", ""506""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,508,503,"[""503"", ""706"", ""0""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,509,503,"[""503"", ""706"", ""303""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,511,706,"[""706"", ""504"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,510,0,"[""0"", ""303"", ""302""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,512,706,"[""706"", ""504"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,513,604,"[""604"", ""201"", ""0""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,515,0,"[""0"", ""603"", ""604""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,514,603,"[""603"", ""0"", ""201""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,516,503,"[""503"", ""706"", ""201""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,517,603,"[""603"", ""201"", ""706""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,518,603,"[""603"", ""706"", ""504""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,519,706,"[""706"", ""503"", ""201""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,520,504,"[""504"", ""503"", ""706""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,521,504,"[""504"", ""503"", ""0""]",LEFT
41112.016.1990.1.1,1990,Bündnis 90,41112,522,605,"[""605"", ""705"", ""201""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,523,503,"[""503"", ""705"", ""706""]",NEUTRAL
41112.016.1990.1.1,1990,Bündnis 90,41112,525,605,"[""605"", ""503"", ""705""]",TAN
41112.016.1990.1.1,1990,Bündnis 90,41112,524,706,"[""706"", ""201"", ""605""]",GAL
41112.016.1990.1.1,1990,Bündnis 90,41112,527,706,"[""706"", ""503"", ""504""]",GAL
